"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CDH23",8.12243052083487e-16,1.77135389639473,0.351,0.429,2.43672915625046e-12
"LOC106995143",8.25790749954063e-16,-0.622263468806787,0.267,0.321,2.47737224986219e-12
"IFT140",8.99742128356341e-16,4.25341876554498,0.194,0.233,2.69922638506902e-12
"CRADD",9.24800263735559e-16,0.208848310747979,0.378,0.452,2.77440079120668e-12
"NKD1",9.70929681515752e-16,4.09028405378845,0.345,0.446,2.91278904454725e-12
"ETFBKMT",9.78025379609324e-16,-1.55989993343626,0.251,0.312,2.93407613882797e-12
"ARHGEF33",1.0007145191465e-15,8.56236016221312,0.239,0.309,3.0021435574395e-12
"RHBDD1",1.00793979608035e-15,0.691521304472281,0.359,0.407,3.02381938824104e-12
"GGA2",1.02116950623836e-15,0.26863567399937,0.115,0.112,3.06350851871508e-12
"CD59",1.03118222845853e-15,-3.26534377079129,0.245,0.332,3.09354668537558e-12
"NUP93",1.06046610691516e-15,1.53995823668677,0.282,0.322,3.18139832074547e-12
"SCCPDH",1.06202750140377e-15,4.53628451192347,0.331,0.414,3.18608250421132e-12
"ZDHHC15",1.07405863955773e-15,1.91208284412507,0.364,0.449,3.22217591867318e-12
"RFLNB",1.07831024296725e-15,-1.15012534830625,0.235,0.275,3.23493072890175e-12
"BHLHE40",1.11615565034418e-15,-1.11071526033619,0.201,0.219,3.34846695103253e-12
"SYT14",1.11648384436834e-15,3.621648180668,0.395,0.447,3.34945153310503e-12
"MRPS27",1.16104631586977e-15,0.651905308872142,0.342,0.385,3.48313894760930e-12
"IL2RA",1.16803696043427e-15,4.9259379788034,0.277,0.317,3.50411088130281e-12
"LOC114670476",1.24521534598467e-15,1.68399720106285,0.322,0.413,3.735646037954e-12
"IL11RA",1.2555973375331e-15,3.61974841815208,0.331,0.399,3.76679201259929e-12
"SERINC5",1.2889313274208e-15,-1.91603138396913,0.407,0.49,3.86679398226241e-12
"LOC114671739",1.29912765193861e-15,4.62837627431359,0.28,0.369,3.89738295581584e-12
"LRRC20",1.31275475561632e-15,8.70248652056171,0.307,0.399,3.93826426684897e-12
"HEXA",1.32763464940369e-15,0.686392285926329,0.315,0.365,3.98290394821108e-12
"LOC106996755",1.36473610562943e-15,-1.3837199492643,0.286,0.335,4.09420831688829e-12
"L3MBTL3",1.42195388507606e-15,0.331685945124659,0.328,0.35,4.26586165522817e-12
"AUTS2",1.43672883184753e-15,2.76732527650426,0.274,0.335,4.31018649554258e-12
"CD3D",1.4631792447027e-15,1.93341634251679,0.365,0.413,4.3895377341081e-12
"PLEKHG3",1.52420400562326e-15,-0.425517844474097,0.319,0.382,4.57261201686977e-12
"SMIM13",1.53925244747998e-15,1.57431209593405,0.233,0.302,4.61775734243995e-12
"BLVRA",1.54776928014325e-15,2.39069584051358,0.321,0.393,4.64330784042975e-12
"IFNGR2",1.5528886593734e-15,-0.95213505096249,0.199,0.222,4.65866597812019e-12
"ARSG",1.55750384814887e-15,2.57433070036874,0.37,0.455,4.67251154444661e-12
"CEP152",1.57129928773432e-15,1.56856014698142,0.262,0.312,4.71389786320297e-12
"LOC703700",1.58309683495824e-15,1.29905427366781,0.209,0.246,4.74929050487472e-12
"LOC114678885",1.58561254346781e-15,4.32214837556618,0.208,0.274,4.75683763040343e-12
"BCORL1",1.59905177756163e-15,4.46454518277326,0.243,0.305,4.79715533268489e-12
"ZNF16",1.63450742731308e-15,1.22669207846929,0.285,0.359,4.90352228193923e-12
"TBC1D4",1.65587470459443e-15,2.81464844319857,0.203,0.19,4.96762411378329e-12
"DOK2",1.66294235061769e-15,3.69352910245716,0.293,0.379,4.98882705185306e-12
"PLXNC1",1.6861532222627e-15,2.42975383025851,0.158,0.143,5.05845966678811e-12
"TCAIM",1.70163836771628e-15,1.27637599090387,0.332,0.394,5.10491510314884e-12
"GCLC",1.71855408104262e-15,-0.538780702590637,0.278,0.332,5.15566224312786e-12
"LOC106992761",1.78356891729726e-15,-2.61769936774722,0.084,0.104,5.35070675189179e-12
"SFMBT1",1.86805773390942e-15,0.885268459502795,0.333,0.363,5.60417320172827e-12
"SLC25A13",1.9171125592111e-15,1.04263030555632,0.325,0.353,5.75133767763331e-12
"PLEKHA5",1.98910288599625e-15,0.934102338336507,0.382,0.442,5.96730865798874e-12
"POLA1",1.99665453632835e-15,2.7563935523185,0.273,0.295,5.98996360898506e-12
"PHLPP1",2.0077423796615e-15,7.94434424164471,0.297,0.328,6.02322713898451e-12
"RFFL",2.11883446040734e-15,0.356669443260052,0.418,0.466,6.35650338122201e-12
"SHLD2",2.14223188490515e-15,-0.693303719028574,0.343,0.394,6.42669565471544e-12
"BST1",2.14999799594751e-15,1.69104685211565,0.315,0.397,6.44999398784254e-12
"LOC114669927",2.18724458486128e-15,2.74232115739594,0.273,0.345,6.56173375458383e-12
"CPOX",2.25407828814469e-15,4.85595900991002,0.296,0.366,6.76223486443406e-12
"JAKMIP1",2.31357987560007e-15,2.97606041252023,0.338,0.385,6.94073962680021e-12
"CDK19",2.32726885251899e-15,0.434207925854057,0.385,0.449,6.98180655755697e-12
"LOC106994204",2.34736689100763e-15,0.551189489252366,0.234,0.303,7.0421006730229e-12
"NGLY1",2.36046825971012e-15,-0.312614439526414,0.281,0.305,7.08140477913037e-12
"PLAC8",2.41770979205459e-15,-0.640643994928701,0.219,0.267,7.25312937616376e-12
"LOC106999909",2.48981754959648e-15,3.36369930737256,0.218,0.292,7.46945264878944e-12
"GATA3",2.55947266235264e-15,3.82087794338719,0.405,0.506,7.67841798705791e-12
"SLC35D1",2.59959434732458e-15,1.73976236951946,0.277,0.324,7.79878304197375e-12
"ARFIP1",2.6139724341787e-15,0.687316494151675,0.281,0.319,7.84191730253611e-12
"MEGF9",2.71694774653239e-15,5.2893948106713,0.307,0.373,8.15084323959718e-12
"CHMP7",2.77049698260722e-15,3.72442232753617,0.385,0.464,8.31149094782166e-12
"PHLDB3",3.006708724009e-15,7.2270729904428,0.312,0.405,9.02012617202701e-12
"BOD1",3.24028247947288e-15,3.64685133653102,0.329,0.424,9.72084743841864e-12
"ZNF251",3.25558606149518e-15,1.92077129285537,0.313,0.383,9.76675818448553e-12
"NLN",3.27339491454673e-15,0.459160177673788,0.132,0.15,9.82018474364018e-12
"SPAG16",3.29851582567033e-15,-0.246171038876618,0.139,0.13,9.89554747701099e-12
"KDM2B",3.33855288140873e-15,1.2548595331572,0.245,0.243,1.00156586442262e-11
"PANX1",3.38228009353215e-15,2.56755653937045,0.373,0.473,1.01468402805964e-11
"LOC701020",3.555553793326e-15,1.51169842961133,0.328,0.395,1.0666661379978e-11
"MTMR12",3.59124293989966e-15,1.72119906962915,0.289,0.309,1.0773728819699e-11
"TNFAIP3",3.5968789774507e-15,2.5225556079989,0.355,0.393,1.07906369323521e-11
"XRCC4",3.66458961488972e-15,0.538685987104011,0.385,0.431,1.09937688446692e-11
"LOC106998712",3.71466220349834e-15,1.94886708987594,0.262,0.316,1.1143986610495e-11
"CD83",3.76804888838222e-15,-2.91245932471276,0.103,0.075,1.13041466651467e-11
"MCCC1",3.81667939907141e-15,1.16370803225486,0.322,0.36,1.14500381972142e-11
"ARRDC3",3.84431497258718e-15,5.94665271795973,0.334,0.369,1.15329449177615e-11
"XPNPEP3",3.84716862882633e-15,9.22244245260361,0.252,0.314,1.1541505886479e-11
"ERG28",3.94625699499393e-15,8.06730895050775,0.263,0.323,1.18387709849818e-11
"ST7",4.11306250416096e-15,4.28205862568969,0.28,0.351,1.23391875124829e-11
"LOC100426034",4.17568997204078e-15,0.862838349316961,0.146,0.187,1.25270699161223e-11
"EZH2",4.23943055798957e-15,2.11065995290013,0.356,0.382,1.27182916739687e-11
"PRR5L",4.34327032195706e-15,3.34694331674574,0.214,0.234,1.30298109658712e-11
"AKAP6",4.65930998917616e-15,3.11677212646846,0.258,0.325,1.39779299675285e-11
"FAN1",4.88273776171741e-15,1.54408322378362,0.279,0.353,1.46482132851522e-11
"LOC114675716",4.91836099246772e-15,3.41073954207151,0.329,0.381,1.47550829774032e-11
"DMAC2L",4.9883281995048e-15,1.13605529043711,0.273,0.36,1.49649845985144e-11
"DPYSL2",4.9930410313855e-15,2.06368447854781,0.236,0.264,1.49791230941565e-11
"AFDN",5.30069418692477e-15,2.50091301234504,0.332,0.395,1.59020825607743e-11
"BRMS1L",5.45931704370887e-15,0.64469053545922,0.322,0.378,1.63779511311266e-11
"MNS1",5.80828836267839e-15,5.1913607312839,0.299,0.394,1.74248650880352e-11
"HSPH1",5.85438414297728e-15,4.97660329339505,0.354,0.396,1.75631524289318e-11
"PRORP",6.29221666693315e-15,2.64377528996258,0.314,0.367,1.88766500007994e-11
"MTAP",6.41592498801015e-15,0.546527110499885,0.311,0.367,1.92477749640305e-11
"ALG9",6.4725835475394e-15,1.97858432890614,0.289,0.363,1.94177506426182e-11
"RMDN2",6.58011525725206e-15,5.52365149544071,0.263,0.336,1.97403457717562e-11
"ADGRL1",6.69432780735477e-15,0.38381836691895,0.244,0.326,2.00829834220643e-11
"LOC106993784",6.71158600148062e-15,-0.530916724988755,0.348,0.415,2.01347580044419e-11
"BRCA2",6.89644782368629e-15,3.60311978353749,0.079,0.105,2.06893434710589e-11
"PUS10",6.93826688257282e-15,2.81440439215683,0.318,0.373,2.08148006477185e-11
"TMEM71",7.38638576921084e-15,0.226861464615721,0.338,0.402,2.21591573076325e-11
"CD101",7.79402433434941e-15,5.68154231151998,0.328,0.381,2.33820730030482e-11
"SAXO2",8.0356491399827e-15,5.87237640187423,0.301,0.365,2.41069474199481e-11
"MAP3K21",8.87252267567251e-15,3.30273034430613,0.336,0.442,2.66175680270175e-11
"RBKS",9.00086200925378e-15,-0.82722145025569,0.267,0.326,2.70025860277613e-11
"LOC114676434",1.01189154722313e-14,4.55631417994547,0.222,0.239,3.03567464166939e-11
"DUSP10",1.07200666493794e-14,2.94609569289539,0.385,0.44,3.21601999481381e-11
"STX11",1.07313790084437e-14,4.89889118147777,0.247,0.286,3.21941370253311e-11
"DUSP16",1.09472282183428e-14,3.71298425836106,0.334,0.392,3.28416846550284e-11
"PRDM10",1.09997358052444e-14,1.4421692959245,0.373,0.449,3.29992074157331e-11
"TBC1D2B",1.14116910612856e-14,0.806516998808184,0.354,0.391,3.42350731838569e-11
"CNNM2",1.14789420216809e-14,1.47687937511872,0.322,0.387,3.44368260650427e-11
"LOC114677472",1.16216764522442e-14,2.7949141208205,0.255,0.331,3.48650293567327e-11
"FNTB",1.18000429224302e-14,5.12584930158105,0.33,0.4,3.54001287672906e-11
"PXK",1.19433188974348e-14,0.242171226184801,0.182,0.171,3.58299566923043e-11
"CD38",1.20277668138782e-14,4.89440958928155,0.31,0.336,3.60833004416346e-11
"LOC107000422",1.23229984442086e-14,2.69510446373699,0.273,0.343,3.69689953326258e-11
"LOC106997133",1.23809905177463e-14,5.14701081461984,0.272,0.338,3.71429715532389e-11
"HEG1",1.2662701782737e-14,1.13972494812345,0.24,0.27,3.79881053482111e-11
"DNAJC24",1.28489785886772e-14,-1.17569669566154,0.319,0.391,3.85469357660315e-11
"DNMBP",1.29596249546571e-14,0.882589446791104,0.237,0.255,3.88788748639714e-11
"LOC114671378",1.29842816987777e-14,3.21048604078505,0.301,0.386,3.8952845096333e-11
"KIFAP3",1.32494620460952e-14,-1.22910627101834,0.342,0.392,3.97483861382855e-11
"TTC33",1.34725137557548e-14,3.74731077439565,0.295,0.349,4.04175412672645e-11
"MAGED1",1.35845975403299e-14,2.23968110673542,0.359,0.424,4.07537926209896e-11
"LRRC8B",1.37613939093338e-14,2.24325449250532,0.298,0.362,4.12841817280015e-11
"LOC114672797",1.37836520081091e-14,6.21946833276718,0.225,0.292,4.13509560243273e-11
"IFNAR2",1.40161142365776e-14,1.38428515232426,0.357,0.398,4.20483427097328e-11
"AUH",1.47767939373727e-14,-0.556718685093132,0.394,0.438,4.4330381812118e-11
"STK3",1.48497254339144e-14,0.721316207193289,0.346,0.403,4.45491763017432e-11
"HSP90B1",1.48683135986124e-14,0.509462545551243,0.293,0.304,4.46049407958371e-11
"PDE6D",1.58498403086337e-14,1.03307621228739,0.275,0.341,4.75495209259012e-11
"PC",1.62299481874084e-14,5.50874767293004,0.325,0.392,4.86898445622251e-11
"KLF3",1.62895703300999e-14,2.6086196967839,0.254,0.317,4.88687109902996e-11
"PRMT3",1.6294165592341e-14,0.672754921022993,0.363,0.406,4.88824967770231e-11
"SAMD9",1.63355800882283e-14,-0.876123341998496,0.295,0.348,4.90067402646851e-11
"GGACT",1.65288893923754e-14,1.84046268683458,0.28,0.356,4.95866681771261e-11
"CENPU",1.71507085381083e-14,1.82869949825561,0.228,0.267,5.14521256143248e-11
"TPGS2",1.72067283260226e-14,0.933274856721807,0.274,0.333,5.16201849780679e-11
"RCN1",1.73549000685885e-14,-0.21985297841833,0.175,0.247,5.20647002057654e-11
"LOC701439",1.8305961806624e-14,2.70950157419207,0.345,0.389,5.4917885419872e-11
"LOC106997734",1.85393238964599e-14,0.953736282885742,0.297,0.373,5.56179716893797e-11
"PKIB",1.85975594172975e-14,3.62446614981143,0.252,0.295,5.57926782518925e-11
"GATB",1.95911326324853e-14,0.753566464689614,0.326,0.391,5.87733978974559e-11
"TTC3",1.98111372367804e-14,1.03158530096179,0.296,0.344,5.94334117103411e-11
"ABCD3",2.04086752044541e-14,1.11901715713803,0.33,0.381,6.12260256133623e-11
"FUT10",2.04447575812882e-14,3.97982184099924,0.306,0.382,6.13342727438645e-11
"IFRD1",2.04940620725875e-14,0.388230982553977,0.384,0.414,6.14821862177624e-11
"TSPOAP1",2.06758477151817e-14,1.24126934742194,0.287,0.324,6.20275431455451e-11
"INCENP",2.11933283917283e-14,5.75266418039175,0.204,0.232,6.35799851751848e-11
"YPEL2",2.22998565163753e-14,1.06834602081673,0.355,0.412,6.68995695491258e-11
"FOXO3",2.2956420299462e-14,-0.718817635528791,0.401,0.457,6.88692608983861e-11
"IL15",2.3648085250749e-14,1.98244106842017,0.129,0.144,7.09442557522469e-11
"LOC106993700",2.37401310222775e-14,2.50223612652838,0.211,0.25,7.12203930668326e-11
"AGL",2.44149080391459e-14,8.03866809731977,0.259,0.305,7.32447241174378e-11
"ZC4H2",2.4507926797721e-14,2.07450086123485,0.393,0.48,7.3523780393163e-11
"RGS1",2.4707863015162e-14,3.21331298956229,0.294,0.3,7.41235890454861e-11
"ZNF318",2.54890866815195e-14,0.726601689292619,0.277,0.316,7.64672600445584e-11
"MOSMO",2.57833682586197e-14,0.662701099399078,0.292,0.345,7.73501047758592e-11
"APOOL",2.66938775993126e-14,1.4828828856592,0.353,0.408,8.00816327979378e-11
"LOC106998853",2.67194970704246e-14,4.07830692781942,0.33,0.401,8.01584912112739e-11
"EIF2AK2",2.68576170748324e-14,1.58019288023355,0.374,0.427,8.05728512244973e-11
"HEATR5A",2.7028824338148e-14,1.75210787042267,0.303,0.362,8.1086473014444e-11
"POMT2",2.73755592883446e-14,2.66211925989392,0.21,0.261,8.21266778650339e-11
"LOC106999837",2.83775646409186e-14,4.01243994188125,0.283,0.346,8.51326939227559e-11
"STAT1",2.8663388102733e-14,0.884946825454326,0.423,0.465,8.59901643081989e-11
"STIMATE",2.91957410633406e-14,-1.75678532918143,0.313,0.371,8.75872231900217e-11
"ZNF37A",2.95509228418133e-14,0.319462662720119,0.36,0.418,8.86527685254399e-11
"HGSNAT",3.0705771417935e-14,1.97627423201196,0.33,0.387,9.21173142538049e-11
"SETDB2",3.19062496726531e-14,0.372923054582126,0.175,0.18,9.57187490179594e-11
"AHR",3.28898041035069e-14,4.40671150114995,0.333,0.37,9.86694123105207e-11
"ERN1",3.2980324566252e-14,-0.845598107944714,0.33,0.357,9.8940973698756e-11
"CDC42BPB",3.38680841499808e-14,3.77488834500277,0.294,0.329,1.01604252449942e-10
"CCDC122",3.53218699718727e-14,1.01128314607443,0.28,0.353,1.05965609915618e-10
"SQSTM1",3.55177437556078e-14,0.550508690515871,0.355,0.406,1.06553231266823e-10
"TNFRSF25",3.63177536141613e-14,1.1365745616619,0.39,0.453,1.08953260842484e-10
"SCAI",3.6683514314897e-14,0.675626789915723,0.336,0.394,1.10050542944691e-10
"GLUD1",3.69543326051635e-14,3.64924594803237,0.348,0.404,1.10862997815491e-10
"TFDP2",3.70219759046389e-14,1.19800131945269,0.359,0.411,1.11065927713917e-10
"SRD5A1",3.83915453248834e-14,5.61887430005274,0.332,0.424,1.1517463597465e-10
"ATP7A",3.85030552900578e-14,-0.803139583623487,0.311,0.372,1.15509165870173e-10
"B3GNTL1",3.87316470055463e-14,1.0718463379654,0.313,0.382,1.16194941016639e-10
"PDSS1",3.87716719951413e-14,1.52038277781909,0.279,0.328,1.16315015985424e-10
"MBLAC2",3.92925920302963e-14,5.48677554957399,0.251,0.318,1.17877776090889e-10
"GPAT3",4.03663800493755e-14,0.427155322585284,0.274,0.339,1.21099140148126e-10
"OXNAD1",4.06235793661328e-14,2.18811055112761,0.305,0.351,1.21870738098398e-10
"WDPCP",4.09847409082315e-14,1.21302302469606,0.341,0.372,1.22954222724694e-10
"RTCB",4.11313936423412e-14,1.17236494435005,0.228,0.285,1.23394180927023e-10
"TXN",4.1607460743195e-14,5.4310380549449,0.164,0.203,1.24822382229585e-10
"VAV3",4.25995556780733e-14,1.62683755986125,0.2,0.205,1.2779866703422e-10
"CBWD1",4.26418165697538e-14,0.799223645208191,0.253,0.307,1.27925449709261e-10
"GALT",4.38159446436966e-14,2.30181295423898,0.397,0.469,1.3144783393109e-10
"DPEP2",4.44456893028882e-14,2.85207482915118,0.344,0.402,1.33337067908665e-10
"C8H8orf76",4.71406732377611e-14,7.75214917888644,0.256,0.334,1.41422019713283e-10
"SORBS1",4.74308662657e-14,2.86956292679304,0.392,0.465,1.422925987971e-10
"HIBCH",4.85785352762223e-14,1.08388705418759,0.359,0.414,1.45735605828667e-10
"GPLD1",5.06510106395957e-14,2.68195225693634,0.267,0.351,1.51953031918787e-10
"ZNRF3",5.13670595789154e-14,1.14716537974206,0.208,0.258,1.54101178736746e-10
"KATNAL1",5.22539211869673e-14,3.8406502740418,0.354,0.4,1.56761763560902e-10
"TYW3",5.45062432728995e-14,2.83231276823405,0.284,0.338,1.63518729818698e-10
"TMCO4",5.56481492023642e-14,-3.04117138284401,0.352,0.403,1.66944447607093e-10
"GBE1",5.62156819359545e-14,3.6779313023725,0.272,0.309,1.68647045807863e-10
"ATP11A",5.87654115245536e-14,-0.606513657208163,0.314,0.339,1.76296234573661e-10
"WDR63",5.9570585272046e-14,2.72119279237578,0.098,0.118,1.78711755816138e-10
"MLH3",6.15620760848757e-14,2.01753640328985,0.282,0.337,1.84686228254627e-10
"LOC106997195",6.24147408447979e-14,1.28444198536161,0.389,0.451,1.87244222534394e-10
"NSMCE1",6.32391340959159e-14,3.35217026024714,0.383,0.445,1.89717402287748e-10
"ARHGAP5",6.66346114313769e-14,0.906543176826988,0.35,0.43,1.99903834294131e-10
"GABBR1",6.80793921716269e-14,1.35531309236651,0.348,0.432,2.04238176514881e-10
"NAB1",6.86064758851726e-14,0.864737208380226,0.299,0.352,2.05819427655518e-10
"CHCHD6",7.00932682448719e-14,-0.391270869327583,0.32,0.382,2.10279804734616e-10
"CCSER2",7.19532100169981e-14,0.379579763771892,0.396,0.431,2.15859630050994e-10
"SLC44A1",7.32142809098012e-14,2.91641090262122,0.35,0.421,2.19642842729404e-10
"PKIA",7.38761598402571e-14,3.87620762300749,0.243,0.298,2.21628479520771e-10
"AVEN",7.39313392283204e-14,2.05309916297058,0.332,0.39,2.21794017684961e-10
"APOL2",7.4902088784939e-14,4.62351258382981,0.37,0.423,2.24706266354817e-10
"DTX1",7.54158482930534e-14,2.37237365068861,0.412,0.484,2.2624754487916e-10
"PDLIM5",7.6318779030233e-14,1.50768735303197,0.401,0.458,2.28956337090699e-10
"LOC697068",7.65890172045124e-14,-1.28279384061586,0.321,0.388,2.29767051613537e-10
"INVS",7.66823170576632e-14,-0.878200530980269,0.314,0.338,2.3004695117299e-10
"PECR",7.76214802769167e-14,3.5645230895042,0.336,0.398,2.3286444083075e-10
"LOC106995095",7.95369753161094e-14,4.83791801095898,0.307,0.376,2.38610925948328e-10
"KSR1",8.01165435153789e-14,2.24248784293683,0.252,0.264,2.40349630546137e-10
"MAPT",8.05610541025254e-14,-1.8772484318872,0.322,0.404,2.41683162307576e-10
"TUBB6",8.06148110286371e-14,2.76836579998214,0.244,0.292,2.41844433085911e-10
"DAP",8.36493381915653e-14,1.07402690679122,0.342,0.389,2.50948014574696e-10
"ZDHHC17",8.87007317249857e-14,-1.60850135033818,0.365,0.4,2.66102195174957e-10
"BICD1",8.88224322601908e-14,-1.66908407206678,0.392,0.472,2.66467296780572e-10
"LOC114674655",9.00273435660727e-14,2.45099236439474,0.287,0.363,2.70082030698218e-10
"METTL15",9.11376236804134e-14,2.4460933857438,0.358,0.421,2.7341287104124e-10
"MCM3",9.47313056766836e-14,2.99670561339559,0.143,0.169,2.84193917030051e-10
"LSM11",1.00789435474358e-13,3.62582337968893,0.316,0.408,3.02368306423075e-10
"ABCG2",1.04900037638155e-13,1.14556224308336,0.321,0.363,3.14700112914464e-10
"LOC106992780",1.12580378753408e-13,7.60355819166631,0.239,0.309,3.37741136260225e-10
"RTN4IP1",1.23040533536078e-13,8.11606834056464,0.315,0.356,3.69121600608234e-10
"RAB28",1.26781157613047e-13,1.15538871557441,0.335,0.387,3.8034347283914e-10
"LOC106997818",1.27414539978596e-13,4.06001646027066,0.287,0.366,3.82243619935788e-10
"LOC100426640",1.28825967240323e-13,1.56696228737,0.281,0.371,3.86477901720968e-10
"TPK1",1.32404071303317e-13,3.82270357927084,0.399,0.467,3.97212213909951e-10
"MYZAP",1.33277450615582e-13,1.57788264056802,0.186,0.225,3.99832351846746e-10
"LOC106994441",1.33994821125421e-13,5.02989195465945,0.279,0.352,4.01984463376263e-10
"CDC14B",1.35894699383292e-13,0.362991422187371,0.262,0.327,4.07684098149875e-10
"COPG2",1.44507215241429e-13,-1.42383525549442,0.322,0.381,4.33521645724288e-10
"YIPF1",1.45855004156571e-13,4.86571227120332,0.27,0.331,4.37565012469713e-10
"ATP13A3",1.47260886181667e-13,1.20193671167742,0.334,0.394,4.41782658545e-10
"DGKH",1.48288036519564e-13,3.84969570158378,0.353,0.397,4.44864109558693e-10
"PITPNM2",1.48830249731896e-13,4.58374645595466,0.291,0.354,4.46490749195687e-10
"CRY1",1.51030375598161e-13,0.454767665272677,0.327,0.399,4.53091126794484e-10
"GABARAPL1",1.57359716628021e-13,4.63830964678795,0.264,0.336,4.72079149884064e-10
"ERP27",1.58204263051346e-13,0.289105495405216,0.281,0.332,4.74612789154039e-10
"WDSUB1",1.63816094739578e-13,1.83346809237316,0.276,0.345,4.91448284218733e-10
"SH2D1A",1.65963336628433e-13,0.591216635811209,0.397,0.455,4.97890009885298e-10
"TRIM62",1.82175281108011e-13,3.30334908256606,0.286,0.354,5.46525843324034e-10
"PGBD1",1.82309247789357e-13,3.4764441327744,0.249,0.327,5.46927743368071e-10
"ATP8A1",1.84901689930332e-13,0.358049212921987,0.327,0.343,5.54705069790997e-10
"TTC23",1.87711721662713e-13,6.53154683012953,0.331,0.402,5.63135164988139e-10
"AP1AR",1.88002291765545e-13,0.242365772994086,0.243,0.288,5.64006875296635e-10
"LOC106995211",1.89703666222279e-13,0.672379690992063,0.308,0.343,5.69110998666836e-10
"GPATCH2",1.90770087656093e-13,4.61372472339648,0.343,0.407,5.72310262968279e-10
"ZCCHC14",1.91434964688516e-13,-0.81128060061736,0.415,0.495,5.74304894065548e-10
"BCR",1.93547982148881e-13,1.35509061127401,0.245,0.305,5.80643946446642e-10
"MAST4",1.97942377967344e-13,2.99625234816839,0.244,0.282,5.93827133902031e-10
"KLHDC1",2.11713899270374e-13,1.36715618227925,0.309,0.371,6.35141697811121e-10
"DNAJC1",2.29411875075851e-13,5.19832259129298,0.332,0.361,6.88235625227552e-10
"GAL3ST4",2.3449638345057e-13,-0.468194599519606,0.275,0.356,7.03489150351711e-10
"EMB",2.34776552417778e-13,6.03955893081897,0.218,0.237,7.04329657253334e-10
"SAMD9L",2.3598230582658e-13,-4.34734686113532,0.283,0.339,7.0794691747974e-10
"IRAK3",2.43326880021397e-13,4.52362490317802,0.273,0.316,7.2998064006419e-10
"MAFF",2.53115900515978e-13,7.78338624387068,0.288,0.398,7.59347701547934e-10
"EPAS1",2.53847169607654e-13,1.96580382977456,0.358,0.445,7.61541508822962e-10
"TUB",2.61677037585309e-13,2.40215025570427,0.201,0.265,7.85031112755927e-10
"TMEM232",2.68544365382049e-13,4.9354074809261,0.303,0.372,8.05633096146148e-10
"DCUN1D4",2.79596914954461e-13,3.59006061275213,0.366,0.43,8.38790744863384e-10
"OPTN",2.91610192401363e-13,0.729124063942859,0.33,0.382,8.7483057720409e-10
"TENT4B",3.07318055878314e-13,0.556435077506909,0.328,0.378,9.21954167634943e-10
"IFNLR1",3.09540681876947e-13,8.92553616608002,0.306,0.374,9.2862204563084e-10
"SNTB2",3.10003732826885e-13,0.65565421586906,0.364,0.434,9.30011198480655e-10
"CSRP1",3.1194641943906e-13,1.74834066241021,0.299,0.396,9.3583925831718e-10
"GIMAP4",3.23335634851542e-13,0.815694330602721,0.335,0.382,9.70006904554625e-10
"ABHD18",3.40341635527129e-13,1.50955845297661,0.313,0.375,1.02102490658139e-09
"PPM1H",3.4564299976256e-13,1.96472586719084,0.276,0.35,1.03692899928768e-09
"TMPRSS13",3.50033426623259e-13,2.82063910187349,0.246,0.322,1.05010027986978e-09
"STXBP4",3.5450572019624e-13,1.70450530474015,0.364,0.426,1.06351716058872e-09
"ARL4C",3.76340251545877e-13,-0.528636130876011,0.321,0.385,1.12902075463763e-09
"OTOG",3.78516936615319e-13,5.36543659878071,0.338,0.431,1.13555080984596e-09
"HIP1",3.78704908754357e-13,1.3346084692268,0.112,0.122,1.13611472626307e-09
"NOL4L",3.83917593017497e-13,1.35906569480046,0.402,0.458,1.15175277905249e-09
"UBE2F",3.89572304338041e-13,0.544497947481623,0.308,0.353,1.16871691301412e-09
"PPARGC1B",4.01495644333427e-13,1.36474690893363,0.137,0.186,1.20448693300028e-09
"ZNRF2",4.04339193098527e-13,3.62982847631939,0.335,0.371,1.21301757929558e-09
"BCAS4",4.19351527389701e-13,4.93480475795818,0.233,0.28,1.2580545821691e-09
"TNFRSF1B",4.21466901671266e-13,4.36242036828467,0.378,0.417,1.2644007050138e-09
"BTD",4.2178832477364e-13,3.94083862828079,0.261,0.337,1.26536497432092e-09
"LRP5",4.35325224560411e-13,0.371146155615663,0.247,0.319,1.30597567368123e-09
"TTC39B",4.40345135441771e-13,1.70147005418738,0.352,0.395,1.32103540632531e-09
"TENT5A",4.48126760480617e-13,-0.823061701938755,0.17,0.223,1.34438028144185e-09
"GLO1",4.52395153138183e-13,0.234955653666785,0.23,0.269,1.35718545941455e-09
"PCED1B",4.55003036306743e-13,0.476517666298218,0.381,0.407,1.36500910892023e-09
"LOC114678855",4.63603060425914e-13,0.286369959101381,0.254,0.326,1.39080918127774e-09
"LTBP1",4.70927333387768e-13,3.80952600894581,0.197,0.231,1.4127820001633e-09
"PLEKHG2",4.80662824757609e-13,7.53849010371194,0.297,0.341,1.44198847427283e-09
"ZNF572",4.9130501503375e-13,4.11122952725344,0.289,0.342,1.47391504510125e-09
"TPST2",4.9981787388784e-13,1.08427845536003,0.267,0.292,1.49945362166352e-09
"LOC114671322",5.14576386913896e-13,7.67690609821631,0.1,0.128,1.54372916074169e-09
"PTPRE",5.27695218980404e-13,0.693581384670009,0.304,0.351,1.58308565694121e-09
"SWT1",5.31555274383301e-13,2.76757146765198,0.327,0.361,1.5946658231499e-09
